date,action,ticker,shares,price,total,pnl,pnl_pct,cash_after
2020-01-16,BUY,MS,215,46.46,9987.86,,,90012.14
2020-01-23,BUY,NFLX,286,34.96,9998.56,,,80013.58
2020-01-24,BUY,INTC,165,60.4,9965.48,,,70048.1
2020-01-27,SELL,MS,215,43.71,9398.57,-589.29,-5.9,79446.67
2020-01-27,SELL,INTC,165,57.94,9560.86,-404.62,-4.06,89007.53
2020-01-31,BUY,AMZN,98,100.44,9842.73,,,79164.8
2020-02-03,SELL,NFLX,286,35.8,10238.8,240.24,2.4,89403.6
2020-02-03,BUY,MSFT,28,165.19,4625.42,,,84778.18
2020-02-04,BUY,TSLA,179,59.14,10585.58,,,74192.6
2020-02-05,SELL,TSLA,179,48.98,8767.42,-1818.16,-17.18,82960.02
2020-02-14,BUY,NVDA,1437,7.21,10363.85,,,72596.17
2020-02-21,BUY,DE,63,163.41,10294.98,,,62301.2
2020-02-25,SELL,NVDA,1437,6.52,9371.77,-992.07,-9.57,71672.97
2020-02-25,SELL,DE,63,153.48,9669.49,-625.48,-6.08,81342.46
2020-02-27,SELL,AMZN,98,94.21,9233.07,-609.66,-6.19,90575.53
2020-02-27,SELL,MSFT,28,150.26,4207.17,-418.24,-9.04,94782.71
2020-03-02,BUY,COST,33,282.84,9333.84,,,85448.86
2020-03-02,SELL,COST,33,282.84,9333.84,0.0,0.0,94782.71
2020-03-25,BUY,BA,59,158.73,9365.07,,,85417.64
2020-03-30,BUY,ABT,133,71.31,9483.57,,,75934.07
2020-04-01,SELL,BA,59,130.7,7711.3,-1653.77,-17.66,83645.37
2020-04-01,SELL,ABT,133,68.82,9152.47,-331.1,-3.49,92797.84
2020-04-14,BUY,JPM,113,81.93,9258.37,,,83539.47
2020-04-14,BUY,JNJ,75,123.47,9260.32,,,74279.15
2020-04-16,BUY,ABT,107,86.64,9270.61,,,65008.54
2020-04-21,BUY,KO,245,37.82,9266.33,,,55742.22
2020-04-22,BUY,NEE,174,53.19,9255.54,,,46486.67
2020-04-23,BUY,INTC,177,52.34,9263.33,,,37223.34
2020-04-23,BUY,LLY,62,149.31,9257.13,,,27966.21
2020-04-28,BUY,MRK,145,64.11,9296.27,,,18669.94
2020-04-28,BUY,PFE,346,26.9,9308.38,,,9361.56
2020-04-29,BUY,MSFT,55,168.54,9269.81,,,91.75
2020-05-01,SELL,NEE,174,48.86,8502.13,-753.41,-8.14,8593.88
2020-05-01,BUY,AAPL,123,69.85,8591.16,,,2.73
2020-05-07,SELL,MRK,145,59.71,8657.28,-638.99,-6.87,8660.01
2020-05-12,SELL,JPM,113,74.67,8437.23,-821.13,-8.87,17097.24
2020-05-13,BUY,BLK,20,420.99,8419.87,,,8677.37
2020-05-15,SELL,ABT,107,81.13,8680.57,-590.03,-6.36,17357.95
2020-05-19,BUY,WMT,225,38.53,8670.19,,,8687.75
2020-05-21,BUY,NVDA,993,8.74,8679.79,,,7.96
2020-05-26,SELL,LLY,62,138.78,8604.6,-652.53,-7.05,8612.56
2020-06-01,SELL,PFE,346,25.41,8793.58,-514.8,-5.53,17406.14
2020-06-05,BUY,BA,42,205.43,8628.06,,,8778.08
2020-06-11,SELL,BA,42,170.0,7140.0,-1488.06,-17.25,15918.08
2020-06-11,BUY,ADBE,20,387.67,7753.4,,,8164.68
2020-06-12,SELL,WMT,225,36.31,8169.9,-500.3,-5.77,16334.58
2020-06-16,BUY,LLY,53,153.56,8138.53,,,8196.05
2020-06-26,SELL,JNJ,75,117.33,8799.64,-460.68,-4.97,16995.69
