date,action,ticker,shares,price,total,pnl,pnl_pct,cash_after
2021-07-01,BUY,WMT,224,43.65,9777.99,,,90222.01
2021-07-01,BUY,DE,29,333.58,9673.92,,,80548.08
2021-07-01,BUY,CRM,40,242.04,9681.57,,,70866.52
2021-07-01,BUY,HD,34,286.04,9725.46,,,61141.06
2021-07-01,BUY,VZ,233,41.89,9760.65,,,51380.41
2021-07-01,BUY,SO,190,51.54,9792.39,,,41588.01
2021-07-01,BUY,T,602,16.25,9785.06,,,31802.95
2021-07-01,BUY,INTC,191,51.26,9789.81,,,22013.14
2021-07-01,BUY,CAT,49,198.54,9728.22,,,12284.93
2021-07-01,BUY,DIS,56,173.18,9698.17,,,2586.75
2021-08-18,SELL,INTC,191,48.07,9181.4,-608.41,-6.21,11768.16
2021-08-24,SELL,T,602,15.7,9452.01,-333.05,-3.4,21220.16
2021-09-10,SELL,VZ,233,40.81,9509.08,-251.56,-2.58,30729.25
2021-09-14,SELL,CAT,49,186.36,9131.43,-596.78,-6.13,39860.68
2021-10-01,SELL,CRM,40,271.96,10878.23,1196.66,12.36,50738.91
2021-10-01,SELL,HD,34,294.94,10027.84,302.38,3.11,60766.74
2021-10-01,SELL,DIS,56,171.96,9629.78,-68.39,-0.71,70396.53
2021-10-01,BUY,ADBE,16,577.47,9239.52,,,61157.01
2021-10-01,BUY,UPS,66,148.01,9768.74,,,51388.27
2021-10-01,BUY,JNJ,69,141.05,9732.58,,,41655.69
2021-10-01,BUY,T,629,15.54,9771.6,,,31884.09
2021-10-01,BUY,INTC,196,49.61,9723.24,,,22160.85
2021-10-01,BUY,KO,210,46.37,9738.29,,,12422.56
2021-10-01,BUY,CAT,54,178.99,9665.32,,,2757.25
2021-10-22,SELL,INTC,196,45.56,8928.91,-794.32,-8.17,11686.16
2021-10-27,SELL,T,629,14.7,9249.23,-522.37,-5.35,20935.39
2022-01-03,SELL,WMT,224,45.67,10230.46,452.46,4.63,31165.85
2022-01-03,SELL,SO,190,58.34,11084.14,1291.74,13.19,42249.98
2022-01-03,SELL,UPS,66,174.98,11548.46,1779.72,18.22,53798.44
2022-01-03,SELL,JNJ,69,151.77,10472.13,739.55,7.6,64270.57
2022-01-03,SELL,KO,210,52.27,10976.21,1237.92,12.71,75246.78
2022-01-03,SELL,CAT,54,191.71,10352.33,687.01,7.11,85599.11
2022-01-03,BUY,CRM,41,252.39,10348.13,,,75250.98
2022-01-03,BUY,NKE,68,153.48,10436.64,,,64814.34
2022-01-03,BUY,HON,58,178.14,10331.87,,,54482.47
2022-01-03,BUY,DIS,68,153.15,10414.43,,,44068.04
2022-01-03,BUY,COST,19,539.56,10251.67,,,33816.38
2022-01-03,BUY,NFLX,174,59.74,10394.24,,,23422.14
2022-01-03,BUY,T,699,14.92,10430.32,,,12991.82
2022-01-03,BUY,BA,50,207.86,10393.0,,,2598.82
2022-01-05,SELL,CRM,41,224.94,9222.41,-1125.71,-10.88,11821.24
2022-01-07,SELL,NFLX,174,54.11,9414.44,-979.79,-9.43,21235.68
2022-01-10,SELL,NKE,68,140.22,9534.75,-901.89,-8.64,30770.44
2022-01-10,SELL,COST,19,493.95,9384.98,-866.68,-8.45,40155.42
2022-01-14,SELL,ADBE,16,520.6,8329.6,-909.92,-9.85,48485.02
2022-01-21,SELL,DIS,68,134.22,9126.91,-1287.52,-12.36,57611.93
2022-02-11,SELL,HON,58,161.07,9342.15,-989.72,-9.58,66954.08
2022-03-04,SELL,BA,50,180.84,9042.0,-1351.0,-13.0,75996.08
2022-03-08,SELL,T,699,13.86,9689.12,-741.2,-7.11,85685.2
2022-04-01,SELL,DE,29,395.81,11478.59,1804.67,18.65,97163.78
2022-04-01,BUY,HD,34,272.68,9271.11,,,87892.67
2022-04-01,BUY,NKE,76,124.73,9479.53,,,78413.14
2022-04-01,BUY,CMCSA,242,39.31,9513.88,,,68899.25
2022-04-01,BUY,CRM,45,209.7,9436.59,,,59462.66
2022-04-01,BUY,DIS,71,133.85,9503.2,,,49959.46
2022-04-01,BUY,VZ,237,40.17,9519.73,,,40439.73
2022-04-01,BUY,GS,31,298.57,9255.69,,,31184.04
2022-04-01,BUY,ABT,86,109.85,9446.73,,,21737.31
2022-04-01,BUY,JPM,78,122.0,9516.27,,,12221.04
2022-04-01,BUY,INTC,211,44.96,9486.63,,,2734.41
2022-04-14,SELL,CRM,45,187.14,8421.13,-1015.46,-10.76,11155.54
2022-04-20,SELL,DIS,71,121.7,8640.98,-862.22,-9.07,19796.52
2022-04-26,SELL,NKE,76,112.59,8556.57,-922.96,-9.74,28353.09
2022-04-26,SELL,JPM,78,111.74,8716.05,-800.22,-8.41,37069.15
2022-04-28,SELL,CMCSA,242,34.56,8364.11,-1149.78,-12.09,45433.26
2022-04-29,SELL,VZ,237,36.12,8559.68,-960.05,-10.08,53992.93
2022-04-29,SELL,INTC,211,40.74,8595.34,-891.28,-9.4,62588.28
2022-05-09,SELL,ABT,86,99.88,8589.37,-857.36,-9.08,71177.65
2022-06-10,SELL,GS,31,261.1,8094.11,-1161.58,-12.55,79271.76
2022-06-16,SELL,HD,34,248.56,8451.06,-820.06,-8.85,87722.82
