date,action,ticker,shares,price,total,pnl,pnl_pct,cash_after
2019-01-02,BUY,LLY,86,104.34,8973.4,,,91026.6
2019-01-02,BUY,PFE,307,29.29,8993.37,,,82033.23
2019-01-02,BUY,AMD,477,18.83,8981.91,,,73051.32
2019-01-02,BUY,PYPL,105,85.29,8955.87,,,64095.45
2019-01-02,BUY,ABT,147,61.18,8993.85,,,55101.6
2019-01-02,BUY,MRK,156,57.64,8991.56,,,46110.04
2019-01-02,BUY,CRM,67,133.92,8972.83,,,37137.21
2019-01-02,BUY,AMZN,116,76.96,8926.95,,,28210.26
2019-01-02,BUY,NOW,252,35.66,8987.33,,,19222.93
2019-01-02,BUY,MA,49,182.16,8926.08,,,10296.85
2019-01-25,SELL,PFE,307,27.53,8450.65,-542.72,-6.03,18747.49
2019-01-30,BUY,BA,24,376.75,9041.91,,,9705.58
2019-02-01,SELL,PYPL,105,89.53,9400.79,444.92,4.97,19106.37
2019-02-01,SELL,ABT,147,64.0,9407.38,413.53,4.6,28513.75
2019-02-01,SELL,AMZN,116,81.31,9432.13,505.18,5.66,37945.88
2019-02-01,SELL,MA,49,205.59,10073.93,1147.84,12.86,48019.81
2019-02-01,SELL,BA,24,376.46,9035.15,-6.76,-0.07,57054.96
2019-02-01,BUY,PFE,374,29.3,10957.23,,,46097.73
2019-02-01,BUY,SBUX,188,58.15,10932.78,,,35164.95
2019-02-01,BUY,LULU,75,146.12,10959.0,,,24205.95
2019-02-01,BUY,NEE,295,37.17,10965.27,,,13240.68
2019-02-01,BUY,PG,134,81.7,10948.45,,,2292.23
2019-03-01,SELL,AMD,477,23.68,11295.36,2313.45,25.76,13587.59
2019-03-01,SELL,SBUX,188,60.81,11431.95,499.17,4.57,25019.54
2019-03-01,SELL,NEE,295,39.47,11643.2,677.93,6.18,36662.74
2019-03-01,SELL,PG,134,82.52,11057.41,108.95,1.0,47720.15
2019-03-01,BUY,PANW,277,40.91,11332.53,,,36387.62
2019-03-01,BUY,REGN,26,436.62,11352.13,,,25035.49
2019-03-01,BUY,SHOP,593,19.15,11357.14,,,13678.35
2019-03-01,BUY,AMT,76,148.14,11258.57,,,2419.78
2019-03-07,SELL,REGN,26,406.83,10577.62,-774.51,-6.82,12997.4
2019-03-08,SELL,PFE,374,27.94,10448.72,-508.51,-4.64,23446.12
2019-03-08,BUY,COST,56,206.54,11566.0,,,11880.12
2019-03-15,BUY,AVGO,247,24.0,5928.07,,,5952.06
