date,action,ticker,shares,price,total,pnl,pnl_pct,cash_after
2022-01-03,BUY,NKE,65,153.48,9976.2,,,90023.8
2022-01-03,BUY,WFC,219,45.6,9987.34,,,80036.46
2022-01-03,BUY,AVGO,163,61.32,9994.52,,,70041.94
2022-01-03,BUY,PLD,68,145.06,9864.27,,,60177.67
2022-01-03,BUY,AMD,66,150.24,9915.84,,,50261.83
2022-01-03,BUY,BAC,241,41.48,9996.62,,,40265.21
2022-01-03,BUY,KLAC,24,416.5,9995.96,,,30269.25
2022-01-03,BUY,ON,142,70.17,9964.14,,,20305.11
2022-01-03,BUY,CVX,99,100.5,9949.43,,,10355.68
2022-01-03,BUY,TSLA,25,399.93,9998.17,,,357.51
2022-01-07,SELL,PLD,68,135.24,9196.08,-668.19,-6.77,9553.59
2022-01-07,SELL,AMD,66,132.0,8712.0,-1203.84,-12.14,18265.59
2022-01-07,SELL,TSLA,25,342.32,8558.0,-1440.17,-14.4,26823.59
2022-01-10,SELL,NKE,65,140.22,9114.1,-862.1,-8.64,35937.7
2022-01-13,SELL,AVGO,163,55.2,8998.11,-996.41,-9.97,44935.81
2022-01-14,BUY,JPM,63,142.36,8968.86,,,35966.95
2022-01-18,SELL,ON,142,63.03,8950.26,-1013.88,-10.18,44917.21
2022-01-19,SELL,JPM,63,134.28,8459.89,-508.97,-5.67,53377.1
2022-01-20,SELL,KLAC,24,366.9,8805.65,-1190.31,-11.91,62182.76
2022-01-20,BUY,NFLX,174,50.83,8843.55,,,53339.21
2022-01-21,SELL,NFLX,174,39.75,6916.5,-1927.05,-21.79,60255.71
2022-01-24,BUY,SHOP,91,93.85,8540.26,,,51715.45
2022-01-25,BUY,MSFT,30,278.5,8355.07,,,43360.38
2022-01-25,BUY,AXP,52,164.68,8563.57,,,34796.8
2022-01-26,BUY,TSLA,27,312.47,8436.69,,,26360.11
2022-01-26,BUY,INTC,183,47.94,8773.15,,,17586.96
2022-01-26,BUY,ABT,79,111.23,8786.85,,,8800.11
2022-01-27,BUY,AAPL,56,155.8,8724.96,,,75.15
2022-01-28,SELL,CVX,99,110.06,10896.32,946.89,9.52,10971.47
2022-01-28,BUY,CAT,58,187.21,10857.9,,,113.57
2022-02-01,SELL,SHOP,91,98.42,8956.22,415.96,4.87,9069.79
2022-02-01,SELL,AXP,52,174.61,9079.53,515.96,6.03,18149.33
2022-02-01,SELL,TSLA,27,310.42,8381.25,-55.44,-0.66,26530.58
2022-02-01,SELL,INTC,183,45.4,8308.1,-465.05,-5.3,34838.68
2022-02-01,SELL,ABT,79,117.83,9308.63,521.78,5.94,44147.31
2022-02-01,SELL,CAT,58,191.1,11084.06,226.16,2.08,55231.37
2022-02-01,BUY,UPS,48,189.06,9075.12,,,46156.25
2022-02-01,BUY,GOOGL,67,136.52,9146.55,,,37009.7
2022-02-01,BUY,MS,101,90.86,9177.31,,,27832.39
2022-02-01,BUY,UNH,21,434.44,9123.33,,,18709.06
2022-02-01,BUY,SLB,256,35.91,9192.7,,,9516.36
2022-02-01,BUY,XOM,132,69.66,9195.27,,,321.09
2022-02-17,SELL,UPS,48,172.69,8289.12,-785.99,-8.66,8610.21
2022-02-17,SELL,MS,101,84.05,8488.68,-688.63,-7.5,17098.89
2022-02-17,BUY,NVDA,349,24.46,8535.95,,,8562.95
2022-02-17,BUY,DASH,40,105.03,4201.2,,,4361.75
2022-03-01,SELL,BAC,241,38.15,9193.51,-803.11,-8.03,13555.26
2022-03-01,BUY,CRM,65,206.38,13414.86,,,140.4
2022-03-07,SELL,GOOGL,67,125.34,8397.95,-748.6,-8.18,8538.36
2022-03-07,SELL,DASH,40,79.86,3194.4,-1006.8,-23.96,11732.76
2022-03-08,BUY,CVX,40,145.21,5808.51,,,5924.24
2022-03-09,BUY,OXY,54,54.13,2923.1,,,3001.14
2022-04-01,SELL,WFC,219,43.98,9632.71,-354.63,-3.55,12633.86
2022-04-01,SELL,MSFT,30,299.33,8979.76,624.69,7.48,21613.62
2022-04-01,SELL,AAPL,56,170.79,9564.03,839.07,9.62,31177.65
2022-04-01,SELL,SLB,256,38.0,9727.66,534.96,5.82,40905.3
2022-04-01,SELL,XOM,132,72.43,9560.61,365.34,3.97,50465.92
2022-04-01,SELL,CRM,65,209.7,13630.63,215.78,1.61,64096.55
