date,action,ticker,shares,price,total,pnl,pnl_pct,cash_after
2022-10-03,BUY,MA,31,284.53,8820.46,,,91179.54
2022-10-03,BUY,V,50,176.83,8841.49,,,82338.06
2022-10-03,BUY,ABT,96,92.97,8924.97,,,73413.08
2022-10-03,BUY,UPS,65,136.81,8892.41,,,64520.67
2022-10-03,BUY,PG,76,117.46,8927.18,,,55593.49
2022-10-03,BUY,VZ,290,30.93,8970.12,,,46623.37
2022-10-03,BUY,PFE,248,36.19,8973.99,,,37649.38
2022-10-03,BUY,T,690,13.04,8998.63,,,28650.75
2022-10-03,BUY,HON,59,151.4,8932.42,,,19718.33
2022-10-03,BUY,GS,32,274.19,8774.06,,,10944.26
2022-10-12,SELL,VZ,290,28.66,8310.72,-659.4,-7.35,19254.99
2023-01-02,SELL,MA,31,341.16,10575.9,1755.44,19.9,29830.88
2023-01-02,SELL,V,50,202.7,10134.95,1293.46,14.63,39965.83
2023-01-02,SELL,ABT,96,103.05,9892.45,967.47,10.84,49858.27
2023-01-02,SELL,PG,76,139.51,10603.11,1675.93,18.77,60461.39
2023-01-02,SELL,PFE,248,42.37,10506.76,1532.77,17.08,70968.15
2023-01-02,SELL,T,690,15.37,10604.23,1605.6,17.84,81572.38
2023-01-02,SELL,HON,59,188.41,11116.46,2184.04,24.45,92688.84
2023-01-02,SELL,GS,32,316.79,10137.38,1363.32,15.54,102826.22
2023-01-02,BUY,WFC,294,37.99,11168.98,,,91657.24
2023-01-02,BUY,AAPL,87,127.88,11125.5,,,80531.74
2023-01-02,BUY,CRM,85,131.0,11134.86,,,69396.88
2023-01-02,BUY,COST,25,437.54,10938.48,,,58458.41
2023-01-02,BUY,VZ,353,31.65,11170.87,,,47287.54
2023-01-02,BUY,NKE,101,110.23,11133.27,,,36154.27
2023-01-02,BUY,MSFT,47,233.69,10983.27,,,25171.0
2023-01-02,BUY,CMCSA,379,29.44,11157.54,,,14013.45
2023-01-02,BUY,GOOGL,127,87.51,11113.36,,,2900.1
2023-02-02,TRIM,CRM,28,172.54,4831.22,1163.27,31.71,7731.32
2023-03-09,SELL,VZ,353,29.82,10525.73,-645.13,-5.78,18257.05
2023-04-03,SELL,UPS,65,165.46,10755.2,1862.79,20.95,29012.25
2023-04-03,SELL,AAPL,87,163.8,14250.34,3124.84,28.09,43262.59
2023-04-03,SELL,CRM,57,194.13,11065.48,3598.58,48.19,54328.07
2023-04-03,SELL,NKE,101,114.95,11609.67,476.4,4.28,65937.74
2023-04-03,SELL,MSFT,47,280.59,13187.5,2204.23,20.07,79125.25
2023-04-03,SELL,CMCSA,379,32.25,12221.85,1064.31,9.54,91347.1
2023-04-03,SELL,GOOGL,127,103.5,13145.08,2031.72,18.28,104492.17
2023-04-03,BUY,PFE,369,34.5,12731.47,,,91760.7
2023-04-03,BUY,ABT,133,95.78,12738.97,,,79021.73
2023-04-03,BUY,HON,74,170.83,12641.69,,,66380.04
2023-04-03,BUY,GS,42,303.4,12742.61,,,53637.43
2023-04-03,BUY,BAC,481,26.45,12721.71,,,40915.73
2023-04-03,BUY,WMT,266,47.88,12736.26,,,28179.46
2023-04-03,BUY,PG,92,138.49,12741.19,,,15438.28
2023-04-03,BUY,VZ,398,32.0,12734.47,,,2703.8
2023-04-25,SELL,PFE,369,32.82,12109.52,-621.95,-4.89,14813.33
2023-05-04,SELL,WFC,294,34.27,10074.34,-1094.63,-9.8,24887.67
2023-05-16,SELL,VZ,398,29.9,11898.91,-835.56,-6.56,36786.58
