date,action,ticker,shares,price,total,pnl,pnl_pct,cash_after
2019-01-02,BUY,NEE,253,35.5,8981.55,,,91018.45
2019-01-02,BUY,MCD,60,148.8,8927.86,,,82090.58
2019-01-02,BUY,KO,239,37.58,8982.26,,,73108.32
2019-01-02,BUY,MRK,156,57.64,8991.56,,,64116.76
2019-01-02,BUY,SO,273,32.91,8983.65,,,55133.11
2019-01-02,BUY,PG,118,75.92,8958.05,,,46175.06
2019-01-02,BUY,ABBV,137,65.33,8949.79,,,37225.27
2019-01-02,BUY,PEP,102,87.61,8935.79,,,28289.48
2019-01-02,BUY,VZ,239,37.51,8965.31,,,19324.18
2019-01-02,BUY,WMT,321,27.97,8977.42,,,10346.75
2019-01-25,SELL,ABBV,137,59.69,8177.26,-772.53,-8.63,18524.01
2019-02-01,SELL,MCD,60,149.36,8961.34,33.47,0.37,27485.35
2019-02-01,SELL,KO,239,39.0,9321.04,338.78,3.77,36806.38
2019-02-01,SELL,MRK,156,58.29,9093.86,102.3,1.14,45900.24
2019-02-01,SELL,PEP,102,89.94,9173.74,237.95,2.66,55073.98
2019-02-01,SELL,VZ,239,36.91,8821.17,-144.14,-1.61,63895.15
2019-02-01,SELL,WMT,321,28.12,9027.44,50.02,0.56,72922.59
2019-02-01,BUY,AMD,413,24.51,10122.63,,,62799.96
2019-02-01,BUY,CVX,117,86.2,10085.03,,,52714.93
2019-02-01,BUY,BLK,29,347.9,10089.18,,,42625.75
2019-02-01,BUY,META,61,164.42,10029.6,,,32596.15
2019-02-01,BUY,DE,68,148.19,10077.24,,,22518.91
2019-02-01,BUY,LLY,92,109.8,10101.65,,,12417.26
2019-02-01,BUY,CAT,89,112.83,10041.86,,,2375.4
2019-03-01,SELL,PG,118,82.52,9737.12,779.08,8.7,12112.52
2019-03-01,SELL,CVX,117,89.76,10501.37,416.34,4.13,22613.89
2019-03-01,SELL,DE,68,147.68,10042.18,-35.05,-0.35,32656.08
2019-03-01,SELL,LLY,92,117.66,10824.31,722.66,7.15,43480.39
2019-03-01,SELL,CAT,89,118.48,10545.07,503.2,5.01,54025.45
2019-03-01,BUY,GS,61,168.19,10259.33,,,43766.12
2019-03-01,BUY,HD,67,154.88,10376.71,,,33389.41
2019-03-01,BUY,MS,303,34.24,10373.32,,,23016.1
2019-03-01,BUY,ABT,149,69.51,10356.34,,,12659.76
2019-03-01,BUY,TMO,40,259.05,10361.98,,,2297.78
2019-03-05,SELL,TMO,40,249.63,9985.27,-376.71,-3.64,12283.05
2019-03-06,SELL,AMD,413,22.41,9255.33,-867.3,-8.57,21538.38
2019-03-22,SELL,GS,61,160.35,9781.05,-478.29,-4.66,31319.42
2019-04-01,SELL,HD,67,164.85,11045.07,668.36,6.44,42364.49
2019-04-01,SELL,ABT,149,70.45,10497.34,141.0,1.36,52861.83
2019-04-01,BUY,AAPL,222,45.61,10125.76,,,42736.07
2019-04-01,BUY,JNJ,88,114.32,10059.93,,,32676.14
2019-04-01,BUY,PG,116,86.88,10077.72,,,22598.42
2019-04-01,BUY,NVDA,2244,4.52,10150.73,,,12447.69
2019-04-01,BUY,INTC,215,47.21,10150.11,,,2297.58
2019-04-04,SELL,JNJ,88,111.51,9813.1,-246.83,-2.45,12110.68
2019-04-29,SELL,INTC,215,44.27,9517.01,-633.1,-6.24,21627.69
2019-05-01,SELL,SO,273,40.02,10925.12,1941.47,21.61,32552.81
2019-05-01,SELL,META,61,191.53,11683.15,1653.54,16.49,44235.96
2019-05-01,SELL,PG,116,88.58,10275.19,197.47,1.96,54511.15
2019-05-01,SELL,NVDA,2244,4.48,10049.93,-100.79,-0.99,64561.08
2019-05-01,BUY,CMCSA,306,33.89,10369.22,,,54191.86
2019-05-01,BUY,V,67,154.99,10384.22,,,43807.64
2019-05-01,BUY,MCD,62,165.15,10239.19,,,33568.45
2019-05-01,BUY,MA,43,239.57,10301.34,,,23267.11
2019-05-01,BUY,HD,62,167.51,10385.9,,,12881.21
2019-05-01,BUY,JNJ,89,116.76,10391.67,,,2489.53
2019-05-13,SELL,V,67,149.79,10035.94,-348.29,-3.35,12525.47
2019-05-13,SELL,HD,62,160.39,9943.92,-441.98,-4.26,22469.4
2019-05-13,SELL,JNJ,89,112.85,10043.94,-347.73,-3.35,32513.34
2019-05-28,SELL,AAPL,222,42.67,9473.25,-652.51,-6.44,41986.59
2019-05-30,SELL,CMCSA,306,32.58,9968.01,-401.21,-3.87,51954.6
2019-06-03,SELL,BLK,29,353.15,10241.26,152.07,1.51,62195.86
2019-06-03,SELL,MS,303,33.02,10003.97,-369.35,-3.56,72199.83
2019-06-03,BUY,CMCSA,276,31.97,8822.75,,,63377.08
2019-06-03,BUY,HD,55,159.74,8785.54,,,54591.54
2019-06-03,BUY,SO,211,41.75,8808.66,,,45782.88
2019-06-03,BUY,PG,100,87.63,8762.53,,,37020.35
2019-06-03,BUY,PEP,84,104.24,8755.91,,,28264.44
2019-06-03,BUY,COST,40,219.14,8765.52,,,19498.92
2019-06-03,BUY,MSFT,78,112.77,8795.76,,,10703.16
2019-07-01,SELL,CMCSA,276,33.33,9199.69,376.95,4.27,19902.85
2019-07-01,SELL,HD,55,178.43,9813.69,1028.15,11.7,29716.54
2019-07-01,SELL,COST,40,239.57,9582.91,817.39,9.33,39299.46
2019-07-01,SELL,MSFT,78,127.67,9958.36,1162.59,13.22,49257.82
2019-07-01,BUY,KO,280,42.01,11762.43,,,37495.39
2019-07-01,BUY,ABT,156,75.03,11704.59,,,25790.79
2019-07-01,BUY,LMT,38,301.97,11474.94,,,14315.86
2019-07-01,BUY,WMT,351,33.5,11758.48,,,2557.38
2019-08-01,SELL,ABT,156,76.73,11969.52,264.93,2.26,14526.9
2019-08-01,SELL,LMT,38,303.33,11526.36,51.43,0.45,26053.26
